run_id,run_number,commit_sha,commit_message,status,workflow_duration,job_name,job_duration,step_name,step_duration,test_count,test_failures,test_duration,test_average_time,test_data_source,timestamp,scenario,html_url
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Set up job,1.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Checkout,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Setup Python,3.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Install dependencies,17.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Run Pytest,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Write run metadata,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Upload test artifact,1.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Post Setup Python,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Post Checkout,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,tests,25.0,Complete job,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,lint,24.0,Set up job,1.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,lint,24.0,Checkout,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,lint,24.0,Setup Python,4.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,lint,24.0,Install dependencies,15.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,lint,24.0,Run Ruff,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,lint,24.0,Post Setup Python,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,lint,24.0,Post Checkout,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,lint,24.0,Complete job,0.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,summarize,5.0,Set up job,2.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
27202213937,52,063ec5f9632e92dc5953c81c6d119a0e47cb307e,ci: restore parallel lint and tests,success,37.0,summarize,5.0,Download test artifact,1.0,19,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:11:58Z,parallel-restored,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202213937
